Airline,Origin,Dest,DepHour,flight_count
AA,LAX,LAS,11,17
AA,LAX,LAS,12,143
AA,LAX,LAS,15,87
AA,LAX,LAS,16,94
AA,LAX,LAS,17,88
AA,LAX,LAS,18,41
AA,LAX,LAS,19,280
AA,LAX,LAS,20,19
AA,LAX,LIH,9,197
AA,LAX,LIH,10,13
AA,LAX,LIH,12,94
AA,LAX,LIH,14,32
AA,LAX,LIH,15,30
AA,LAX,MCO,8,120
AA,LAX,MCO,9,92
AA,LAX,MCO,11,146
AA,LAX,MCO,22,292
AA,LAX,MCO,23,11
AA,LAX,MIA,0,116
AA,LAX,MIA,5,71
AA,LAX,MIA,6,319
AA,LAX,MIA,7,91
AA,LAX,MIA,8,334
AA,LAX,MIA,10,309
AA,LAX,MIA,11,135
AA,LAX,MIA,12,256
AA,LAX,MIA,13,360
AA,LAX,MIA,14,14
AA,LAX,MIA,15,35
AA,LAX,MIA,21,175
AA,LAX,MIA,22,210
AA,LAX,MIA,23,359
AA,LAX,OGG,8,62
AA,LAX,OGG,9,304
AA,LAX,OGG,17,61
AA,LAX,OMA,9,10
AA,LAX,ORD,0,92
AA,LAX,ORD,5,28
AA,LAX,ORD,6,381
AA,LAX,ORD,7,257
AA,LAX,ORD,8,50
AA,LAX,ORD,9,363
AA,LAX,ORD,10,34
AA,LAX,ORD,11,306
AA,LAX,ORD,12,37
AA,LAX,ORD,13,341
AA,LAX,ORD,17,235
AA,LAX,ORD,18,123
AA,LAX,ORD,22,227
AA,LAX,ORD,23,346
AA,LAX,PHL,0,172
AA,LAX,PHL,6,361
AA,LAX,PHL,7,66
AA,LAX,PHL,8,225
AA,LAX,PHL,9,213
AA,LAX,PHL,10,188
AA,LAX,PHL,11,135
AA,LAX,PHL,14,89
AA,LAX,PHL,15,208
AA,LAX,PHL,22,268
AA,LAX,PHL,23,270
AA,LAX,PHX,6,355
AA,LAX,PHX,9,259
AA,LAX,PHX,10,106
AA,LAX,PHX,12,125
AA,LAX,PHX,13,269
AA,LAX,PHX,15,136
AA,LAX,PHX,16,355
AA,LAX,PHX,18,11
AA,LAX,PHX,19,348
AA,LAX,RDU,8,23
AA,LAX,RDU,9,238
AA,LAX,RDU,22,52
AA,LAX,SAT,9,50
AA,LAX,SAT,10,49
AA,LAX,SAT,18,41
AA,LAX,SFO,7,58
AA,LAX,SFO,8,34
AA,LAX,SFO,9,40
AA,LAX,SFO,12,90
AA,LAX,SFO,14,33
AA,LAX,SFO,16,33
AA,LAX,SFO,17,16
AA,LAX,SFO,18,29
AA,LAX,SFO,19,48
AA,LAX,SFO,20,116
AA,LAX,STL,17,260
AA,LAX,STL,18,90
AA,LAX,TPA,10,13
AA,LAX,TPA,22,154
AA,LAX,TUL,9,11
AA,LBB,DFW,5,55
AA,LBB,DFW,6,35
AA,LBB,DFW,7,165
AA,LBB,DFW,10,27
AA,LBB,DFW,12,16
AA,LBB,DFW,14,28
AA,LBB,DFW,18,85
AA,LEX,CLT,6,112
AA,LEX,CLT,7,58
AA,LEX,CLT,14,21
AA,LEX,CLT,15,33
AA,LEX,CLT,16,87
AA,LEX,CLT,17,78
AA,LEX,CLT,18,54
AA,LEX,CLT,20,97
AA,LEX,DFW,5,151
AA,LEX,DFW,6,88
AA,LEX,DFW,13,80
AA,LEX,DFW,14,167
AA,LGA,BNA,15,12
AA,LGA,BNA,17,66
AA,LGA,BOS,7,30
AA,LGA,BOS,8,47
AA,LGA,BOS,9,46
AA,LGA,BOS,12,77
AA,LGA,BOS,14,53
AA,LGA,BOS,15,59
AA,LGA,BOS,16,19
AA,LGA,BOS,20,122
AA,LGA,CLT,6,530
AA,LGA,CLT,7,268
AA,LGA,CLT,8,256
AA,LGA,CLT,9,106
AA,LGA,CLT,10,228
AA,LGA,CLT,11,373
AA,LGA,CLT,12,145
AA,LGA,CLT,13,162
AA,LGA,CLT,14,259
AA,LGA,CLT,15,82
AA,LGA,CLT,17,334
AA,LGA,CLT,18,146
AA,LGA,CLT,19,172
AA,LGA,CLT,20,46
AA,LGA,DCA,6,163
AA,LGA,DCA,7,116
AA,LGA,DCA,8,270
AA,LGA,DCA,9,57
AA,LGA,DCA,11,14
AA,LGA,DCA,12,235
AA,LGA,DCA,16,29
AA,LGA,DCA,17,253
AA,LGA,DCA,19,92
AA,LGA,DFW,5,63
AA,LGA,DFW,6,265
AA,LGA,DFW,7,325
AA,LGA,DFW,8,354
AA,LGA,DFW,9,246
AA,LGA,DFW,10,225
AA,LGA,DFW,11,166
AA,LGA,DFW,12,324
AA,LGA,DFW,13,355
AA,LGA,DFW,14,189
AA,LGA,DFW,15,191
AA,LGA,DFW,16,210
AA,LGA,DFW,17,267
AA,LGA,DFW,18,237
AA,LGA,DFW,19,111
AA,LGA,DFW,20,40
AA,LGA,DTW,15,43
AA,LGA,DTW,16,51
AA,LGA,MCO,7,54
AA,LGA,MCO,13,10
AA,LGA,MCO,14,15
AA,LGA,MCO,15,29
AA,LGA,MCO,19,52
AA,LGA,MIA,6,673
AA,LGA,MIA,7,126
AA,LGA,MIA,8,253
AA,LGA,MIA,9,355
AA,LGA,MIA,10,25
AA,LGA,MIA,11,205
AA,LGA,MIA,12,233
AA,LGA,MIA,13,237
AA,LGA,MIA,14,79
AA,LGA,MIA,15,20
AA,LGA,MIA,16,153
AA,LGA,MIA,17,210
AA,LGA,MIA,18,298
AA,LGA,MIA,19,88
AA,LGA,MIA,20,127
AA,LGA,MSY,13,28
AA,LGA,MSY,14,26
AA,LGA,ORD,5,16
AA,LGA,ORD,6,315
AA,LGA,ORD,7,312
AA,LGA,ORD,9,324
AA,LGA,ORD,10,54
AA,LGA,ORD,11,13
AA,LGA,ORD,12,308
AA,LGA,ORD,14,177
AA,LGA,ORD,16,273
AA,LGA,ORD,17,92
AA,LGA,ORD,18,236
AA,LGA,ORD,19,235
AA,LGA,ORD,20,140
AA,LGA,PBI,6,13
AA,LGA,PBI,7,42
AA,LGA,PBI,14,39
AA,LGA,PBI,15,14
AA,LGA,PIT,9,149
AA,LGA,PIT,22,91
AA,LGA,RDU,6,24
AA,LGA,RDU,7,36
AA,LGA,RDU,12,127
AA,LGA,RDU,13,160
AA,LGA,RDU,14,127
AA,LGA,RDU,15,30
AA,LGA,RDU,16,54
AA,LGA,RDU,17,49
AA,LGA,RDU,18,161
AA,LGA,RDU,19,101
AA,LGA,RDU,21,61
AA,LGA,RDU,22,38
AA,LGA,RSW,11,52
AA,LGA,SRQ,7,53
AA,LGA,STL,9,56
AA,LGA,STL,10,49
AA,LGA,STL,11,69
AA,LGA,STL,16,132
AA,LGA,TPA,11,50
AA,LGA,TPA,18,53
AA,LIH,LAX,13,149
AA,LIH,LAX,14,32
AA,LIH,LAX,15,14
AA,LIH,LAX,16,13
AA,LIH,LAX,21,92
AA,LIH,LAX,22,64
AA,LIH,PHX,20,65
AA,LIH,PHX,21,215
AA,LIH,PHX,22,92
AA,LIH,PHX,23,13
AA,LIT,CLT,10,61
AA,LIT,CLT,11,45
AA,LIT,CLT,12,133
AA,LIT,CLT,14,32
AA,LIT,CLT,16,54
AA,LIT,CLT,18,19
AA,LIT,DFW,5,98
AA,LIT,DFW,6,100
AA,LIT,DFW,10,61
AA,LIT,DFW,18,142
AA,MCI,CLT,5,146
AA,MCI,CLT,6,233
AA,MCI,CLT,11,200
AA,MCI,CLT,12,153
AA,MCI,CLT,13,34
AA,MCI,CLT,14,37
AA,MCI,CLT,15,177
AA,MCI,CLT,16,159
AA,MCI,CLT,18,221
AA,MCI,DCA,5,30
AA,MCI,DFW,5,333
AA,MCI,DFW,6,31
AA,MCI,DFW,7,328
AA,MCI,DFW,9,121
AA,MCI,DFW,10,111
AA,MCI,DFW,11,94
AA,MCI,DFW,12,185
AA,MCI,DFW,13,40
AA,MCI,DFW,15,52
AA,MCI,DFW,16,280
AA,MCI,DFW,17,147
AA,MCI,DFW,18,81
AA,MCI,DFW,19,174
AA,MCI,DFW,20,19
AA,MCI,MIA,5,355
AA,MCI,ORD,5,133
AA,MCI,ORD,6,50
AA,MCI,ORD,7,235
AA,MCI,ORD,16,28
AA,MCI,ORD,17,146
AA,MCI,ORD,18,68
AA,MCI,PHL,6,274
AA,MCI,PHL,11,100
AA,MCI,PHL,13,80
AA,MCI,PHL,15,24
AA,MCI,PHL,16,58
AA,MCI,PHX,5,262
AA,MCI,PHX,6,59
AA,MCI,PHX,14,210
AA,MCI,PHX,15,62
AA,MCI,PHX,18,124
AA,MCI,PHX,19,23
AA,MCO,AUS,12,251
AA,MCO,AUS,13,12
AA,MCO,AUS,18,26
AA,MCO,CLT,5,296
AA,MCO,CLT,6,349
AA,MCO,CLT,8,362
AA,MCO,CLT,9,353
AA,MCO,CLT,10,328
AA,MCO,CLT,11,331
AA,MCO,CLT,12,183
AA,MCO,CLT,13,384
AA,MCO,CLT,14,84
AA,MCO,CLT,15,272
AA,MCO,CLT,16,195
AA,MCO,CLT,17,347
AA,MCO,CLT,18,274
AA,MCO,CLT,19,177
AA,MCO,CLT,20,52
AA,MCO,DCA,7,331
AA,MCO,DCA,8,27
AA,MCO,DCA,11,320
AA,MCO,DCA,12,38
AA,MCO,DCA,13,58
AA,MCO,DCA,14,248
AA,MCO,DCA,15,198
AA,MCO,DCA,16,154
AA,MCO,DCA,18,146
AA,MCO,DCA,19,153
AA,MCO,DCA,20,230
AA,MCO,DFW,5,351
AA,MCO,DFW,6,220
AA,MCO,DFW,7,308
AA,MCO,DFW,8,299
AA,MCO,DFW,9,358
AA,MCO,DFW,10,14
AA,MCO,DFW,11,327
AA,MCO,DFW,12,37
AA,MCO,DFW,13,308
AA,MCO,DFW,14,103
AA,MCO,DFW,15,174
AA,MCO,DFW,16,236
AA,MCO,DFW,17,374
AA,MCO,DFW,19,256
AA,MCO,LAX,6,93
AA,MCO,LAX,7,157
AA,MCO,LAX,8,102
AA,MCO,LAX,17,69
AA,MCO,LAX,18,144
AA,MCO,LAX,19,103
AA,MCO,LGA,7,55
AA,MCO,LGA,10,14
AA,MCO,LGA,11,40
AA,MCO,LGA,17,10
AA,MCO,LGA,18,42
AA,MCO,MIA,5,29
AA,MCO,MIA,6,366
AA,MCO,MIA,7,283
AA,MCO,MIA,8,116
AA,MCO,MIA,9,215
AA,MCO,MIA,10,146
AA,MCO,MIA,11,228
AA,MCO,MIA,12,37
AA,MCO,MIA,13,187
AA,MCO,MIA,14,91
AA,MCO,MIA,15,259
AA,MCO,MIA,17,110
AA,MCO,MIA,18,153
AA,MCO,MIA,19,185
AA,MCO,MIA,20,326
AA,MCO,ORD,6,90
AA,MCO,ORD,7,274
AA,MCO,ORD,10,183
AA,MCO,ORD,11,86
AA,MCO,ORD,12,73
AA,MCO,ORD,13,76
AA,MCO,ORD,14,192
AA,MCO,ORD,15,77
AA,MCO,ORD,16,23
AA,MCO,ORD,17,167
AA,MCO,ORD,18,92
AA,MCO,PHL,5,32
AA,MCO,PHL,6,107
AA,MCO,PHL,7,298
AA,MCO,PHL,8,149
AA,MCO,PHL,9,75
AA,MCO,PHL,10,322
AA,MCO,PHL,11,34
AA,MCO,PHL,12,315
AA,MCO,PHL,14,272
AA,MCO,PHL,15,83
AA,MCO,PHL,17,351
AA,MCO,PHL,18,132
AA,MCO,PHL,19,165
AA,MCO,PHL,20,43
AA,MCO,PHX,7,274
AA,MCO,PHX,10,57
AA,MCO,PHX,11,154
AA,MCO,PHX,17,295
AA,MDT,CLT,5,15
AA,MDT,CLT,6,114
AA,MDT,CLT,8,124
AA,MDT,CLT,11,132
AA,MDT,CLT,12,27
AA,MDT,CLT,15,74
AA,MDT,CLT,17,73
AA,MDT,CLT,18,47
AA,MDT,CLT,19,21
AA,MDT,CLT,20,41
AA,MDT,DFW,6,360
AA,MEM,CLT,5,342
AA,MEM,CLT,7,346
AA,MEM,CLT,8,68
AA,MEM,CLT,9,94
AA,MEM,CLT,10,127
AA,MEM,CLT,11,189
AA,MEM,CLT,12,46
AA,MEM,CLT,14,153
AA,MEM,CLT,15,144
AA,MEM,CLT,16,32
AA,MEM,CLT,17,24
AA,MEM,CLT,18,89
AA,MEM,CLT,19,180
AA,MEM,DFW,5,359
AA,MEM,DFW,6,21
AA,MEM,DFW,7,337
AA,MEM,DFW,9,62
AA,MEM,DFW,10,181
AA,MEM,DFW,11,166
AA,MEM,DFW,12,10
AA,MEM,DFW,13,25
AA,MEM,DFW,16,304
AA,MEM,DFW,17,87
AA,MEM,DFW,19,164
AA,MEM,MIA,5,358
AA,MEM,PHX,7,184
AA,MEM,PHX,8,124
AA,MFE,DFW,5,271
AA,MFE,DFW,6,233
AA,MFE,DFW,7,283
AA,MFE,DFW,8,54
AA,MFE,DFW,9,56
AA,MFE,DFW,10,27
AA,MFE,DFW,11,273
AA,MFE,DFW,12,129
AA,MFE,DFW,16,58
AA,MFE,DFW,17,96
AA,MFE,DFW,18,104
AA,MFE,DFW,19,141
AA,MFE,DFW,20,45
AA,MHT,CLT,6,29
AA,MHT,CLT,7,29
AA,MHT,CLT,13,23
AA,MHT,CLT,14,37
AA,MIA,ATL,8,291
AA,MIA,ATL,9,41
AA,MIA,ATL,10,22
AA,MIA,ATL,11,113
AA,MIA,ATL,12,48
AA,MIA,ATL,13,42
AA,MIA,ATL,14,23
AA,MIA,ATL,15,37
AA,MIA,ATL,16,241
AA,MIA,ATL,17,80
AA,MIA,ATL,18,127
AA,MIA,ATL,19,167
AA,MIA,ATL,20,77
AA,MIA,ATL,21,142
AA,MIA,ATL,22,343
AA,MIA,AUS,8,232
AA,MIA,AUS,9,120
AA,MIA,AUS,13,54
AA,MIA,AUS,14,120
AA,MIA,AUS,15,97
AA,MIA,AUS,16,31
AA,MIA,AUS,18,141
AA,MIA,AUS,19,212
AA,MIA,AUS,21,354
AA,MIA,BDL,19,237
AA,MIA,BDL,20,62
AA,MIA,BDL,21,59
AA,MIA,BNA,8,50
AA,MIA,BNA,9,37
AA,MIA,BNA,14,66
AA,MIA,BNA,15,94
AA,MIA,BNA,16,210
AA,MIA,BNA,17,11
AA,MIA,BNA,18,87
AA,MIA,BNA,19,148
AA,MIA,BNA,20,78
AA,MIA,BNA,21,103
AA,MIA,BNA,22,253
AA,MIA,BOS,8,359
AA,MIA,BOS,9,39
AA,MIA,BOS,10,75
AA,MIA,BOS,11,87
AA,MIA,BOS,12,222
AA,MIA,BOS,13,105
AA,MIA,BOS,14,155
AA,MIA,BOS,15,150
AA,MIA,BOS,16,39
AA,MIA,BOS,17,203
AA,MIA,BOS,18,151
AA,MIA,BOS,19,155
AA,MIA,BOS,20,154
AA,MIA,BOS,21,355
AA,MIA,BWI,8,19
AA,MIA,BWI,19,11
AA,MIA,BWI,21,357
AA,MIA,CHS,15,113
AA,MIA,CHS,16,18
AA,MIA,CHS,17,43
AA,MIA,CHS,19,22
AA,MIA,CHS,21,111
AA,MIA,CHS,22,183
AA,MIA,CLE,21,298
AA,MIA,CLT,5,38
AA,MIA,CLT,6,152
AA,MIA,CLT,7,129
AA,MIA,CLT,8,333
AA,MIA,CLT,9,165
AA,MIA,CLT,10,272
AA,MIA,CLT,11,244
AA,MIA,CLT,12,110
AA,MIA,CLT,13,269
AA,MIA,CLT,14,20
AA,MIA,CLT,15,346
AA,MIA,CLT,16,71
AA,MIA,CLT,17,350
AA,MIA,CLT,18,155
AA,MIA,CLT,19,174
AA,MIA,CLT,21,325
AA,MIA,CLT,22,28
AA,MIA,CMH,19,14
AA,MIA,CVG,22,24
AA,MIA,DCA,5,25
AA,MIA,DCA,6,311
AA,MIA,DCA,8,349
AA,MIA,DCA,9,178
AA,MIA,DCA,10,162
AA,MIA,DCA,11,204
AA,MIA,DCA,12,140
AA,MIA,DCA,13,194
AA,MIA,DCA,14,172
AA,MIA,DCA,15,118
AA,MIA,DCA,16,201
AA,MIA,DCA,17,127
AA,MIA,DCA,18,259
AA,MIA,DCA,19,316
AA,MIA,DCA,20,329
AA,MIA,DCA,21,323
AA,MIA,DEN,8,295
AA,MIA,DEN,9,37
AA,MIA,DEN,16,82
AA,MIA,DEN,17,96
AA,MIA,DEN,19,43
AA,MIA,DEN,20,109
AA,MIA,DEN,21,208
AA,MIA,DFW,5,360
AA,MIA,DFW,6,325
AA,MIA,DFW,7,270
AA,MIA,DFW,8,366
AA,MIA,DFW,9,104
AA,MIA,DFW,10,240
AA,MIA,DFW,11,205
AA,MIA,DFW,12,29
AA,MIA,DFW,13,325
AA,MIA,DFW,14,30
AA,MIA,DFW,15,293
AA,MIA,DFW,16,135
AA,MIA,DFW,17,353
AA,MIA,DFW,18,232
AA,MIA,DFW,19,330
AA,MIA,DFW,20,134
AA,MIA,DFW,21,339
AA,MIA,DFW,22,27
AA,MIA,DTW,19,44
AA,MIA,DTW,20,13
AA,MIA,DTW,21,300
AA,MIA,EGE,8,107
AA,MIA,EGE,11,11
AA,MIA,EGE,12,12
AA,MIA,EWR,8,344
AA,MIA,EWR,14,327
AA,MIA,EWR,17,27
AA,MIA,EWR,18,200
AA,MIA,EWR,19,106
AA,MIA,EWR,21,345
AA,MIA,GRR,20,13
AA,MIA,IAH,8,226
AA,MIA,IAH,9,32
AA,MIA,IAH,12,17
AA,MIA,IAH,13,13
AA,MIA,IAH,14,73
AA,MIA,IAH,15,160
AA,MIA,IAH,17,38
AA,MIA,IAH,18,165
AA,MIA,IAH,19,122
AA,MIA,IAH,21,127
AA,MIA,IAH,22,254
AA,MIA,IND,13,12
AA,MIA,IND,14,54
AA,MIA,IND,15,168
AA,MIA,IND,19,61
AA,MIA,IND,20,40
AA,MIA,IND,21,258
AA,MIA,JAX,8,128
AA,MIA,JAX,13,14
AA,MIA,JAX,14,54
AA,MIA,JAX,15,86
AA,MIA,JAX,16,47
AA,MIA,JAX,17,315
AA,MIA,JAX,18,110
AA,MIA,JAX,19,99
AA,MIA,JAX,21,20
AA,MIA,JAX,22,253
AA,MIA,JFK,6,296
AA,MIA,JFK,7,269
AA,MIA,JFK,8,283
AA,MIA,JFK,9,175
AA,MIA,JFK,10,31
AA,MIA,JFK,11,154
AA,MIA,JFK,12,97
AA,MIA,JFK,13,87
AA,MIA,JFK,14,199
AA,MIA,JFK,15,148
AA,MIA,JFK,16,65
AA,MIA,JFK,17,194
AA,MIA,JFK,18,166
AA,MIA,JFK,19,350
AA,MIA,JFK,21,354
AA,MIA,LAS,8,201
AA,MIA,LAS,9,130
AA,MIA,LAS,10,28
AA,MIA,LAS,15,59
AA,MIA,LAS,16,20
AA,MIA,LAS,17,246
AA,MIA,LAS,18,62
AA,MIA,LAS,19,245
AA,MIA,LAS,20,49
AA,MIA,LAS,21,121
AA,MIA,LAX,6,60
AA,MIA,LAX,7,362
AA,MIA,LAX,8,328
AA,MIA,LAX,9,304
AA,MIA,LAX,10,185
AA,MIA,LAX,13,54
AA,MIA,LAX,14,150
AA,MIA,LAX,15,75
AA,MIA,LAX,16,232
AA,MIA,LAX,17,246
AA,MIA,LAX,18,73
AA,MIA,LAX,19,259
AA,MIA,LAX,20,134
AA,MIA,LAX,21,297
AA,MIA,LAX,22,30
AA,MIA,LGA,6,116
AA,MIA,LGA,7,228
AA,MIA,LGA,8,177
AA,MIA,LGA,9,158
AA,MIA,LGA,10,77
AA,MIA,LGA,11,25
AA,MIA,LGA,12,328
AA,MIA,LGA,13,87
AA,MIA,LGA,14,253
AA,MIA,LGA,15,117
AA,MIA,LGA,16,328
AA,MIA,LGA,17,375
AA,MIA,LGA,18,136
AA,MIA,LGA,19,330
AA,MIA,LGA,20,337
AA,MIA,MCI,21,360
AA,MIA,MCO,8,287
AA,MIA,MCO,9,122
AA,MIA,MCO,12,229
AA,MIA,MCO,13,124
AA,MIA,MCO,14,162
AA,MIA,MCO,15,204
AA,MIA,MCO,16,148
AA,MIA,MCO,17,362
AA,MIA,MCO,18,289
AA,MIA,MCO,19,44
AA,MIA,MCO,20,326
AA,MIA,MCO,21,82
AA,MIA,MCO,22,341
AA,MIA,MEM,21,99
AA,MIA,MEM,22,259
AA,MIA,MKE,21,89
AA,MIA,MSP,13,27
AA,MIA,MSP,19,13
AA,MIA,MSP,21,349
AA,MIA,MSY,8,80
AA,MIA,MSY,9,18
AA,MIA,MSY,16,175
AA,MIA,MSY,18,151
AA,MIA,MSY,20,121
AA,MIA,MSY,21,52
AA,MIA,MSY,22,338
AA,MIA,OKC,21,154
AA,MIA,OMA,19,13
AA,MIA,OMA,20,48
AA,MIA,OMA,21,72
AA,MIA,ORD,6,352
AA,MIA,ORD,7,10
AA,MIA,ORD,8,354
AA,MIA,ORD,9,348
AA,MIA,ORD,11,74
AA,MIA,ORD,13,304
AA,MIA,ORD,14,84
AA,MIA,ORD,15,332
AA,MIA,ORD,16,126
AA,MIA,ORD,17,123
AA,MIA,ORD,18,95
AA,MIA,ORD,19,266
AA,MIA,ORD,21,358
AA,MIA,ORF,15,61
AA,MIA,ORF,21,359
AA,MIA,PDX,19,52
AA,MIA,PDX,20,154
AA,MIA,PDX,21,61
AA,MIA,PHL,6,147
AA,MIA,PHL,7,155
AA,MIA,PHL,8,151
AA,MIA,PHL,9,357
AA,MIA,PHL,10,63
AA,MIA,PHL,13,94
AA,MIA,PHL,14,261
AA,MIA,PHL,15,41
AA,MIA,PHL,16,153
AA,MIA,PHL,17,197
AA,MIA,PHL,18,58
AA,MIA,PHL,19,195
AA,MIA,PHL,20,161
AA,MIA,PHL,21,348
AA,MIA,PHX,7,364
AA,MIA,PHX,10,151
AA,MIA,PHX,13,210
AA,MIA,PHX,14,29
AA,MIA,PHX,15,50
AA,MIA,PHX,16,154
AA,MIA,PHX,17,343
AA,MIA,PHX,19,117
AA,MIA,PHX,20,86
AA,MIA,PHX,21,238
AA,MIA,PIT,15,64
AA,MIA,PIT,19,36
AA,MIA,PIT,20,52
AA,MIA,PIT,21,260
AA,MIA,RDU,8,144
AA,MIA,RDU,9,66
AA,MIA,RDU,13,29
AA,MIA,RDU,14,85
AA,MIA,RDU,15,100
AA,MIA,RDU,16,251
AA,MIA,RDU,17,55
AA,MIA,RDU,18,139
AA,MIA,RDU,19,261
AA,MIA,RDU,21,304
AA,MIA,RDU,22,64
AA,MIA,RIC,21,361
AA,MIA,SAN,8,13
AA,MIA,SAN,16,120
AA,MIA,SAN,18,58
AA,MIA,SAN,19,182
AA,MIA,SAN,20,72
AA,MIA,SAN,21,100
AA,MIA,SAT,13,28
AA,MIA,SAT,19,13
AA,MIA,SAT,21,336
AA,MIA,SAV,20,26
AA,MIA,SAV,21,60
AA,MIA,SAV,22,28
AA,MIA,SDF,21,262
AA,MIA,SEA,8,15
AA,MIA,SEA,19,115
AA,MIA,SEA,20,214
AA,MIA,SEA,21,29
AA,MIA,SFO,7,99
AA,MIA,SFO,8,150
AA,MIA,SFO,17,326
AA,MIA,SFO,18,49
AA,MIA,SFO,19,253
AA,MIA,SFO,20,92
AA,MIA,SJU,8,357
AA,MIA,SJU,9,45
AA,MIA,SJU,10,341
AA,MIA,SJU,11,40
AA,MIA,SJU,12,323
AA,MIA,SJU,13,259
AA,MIA,SJU,14,73
AA,MIA,SJU,16,73
AA,MIA,SJU,18,350
AA,MIA,SJU,20,12
AA,MIA,SJU,21,13
AA,MIA,SLC,8,51
AA,MIA,SLC,9,49
AA,MIA,SLC,15,36
AA,MIA,SLC,19,44
AA,MIA,SMF,19,154
AA,MIA,SMF,20,111
AA,MIA,SNA,8,86
AA,MIA,SNA,19,50
AA,MIA,SNA,20,49
AA,MIA,STL,13,33
AA,MIA,STL,15,47
AA,MIA,STL,20,13
AA,MIA,STL,21,359
AA,MIA,STT,8,184
AA,MIA,STT,10,261
AA,MIA,STT,11,98
AA,MIA,STT,12,105
AA,MIA,STT,13,240
AA,MIA,STX,10,229
AA,MIA,STX,11,134
AA,MIA,STX,13,252
AA,MIA,TPA,8,151
AA,MIA,TPA,9,161
AA,MIA,TPA,12,36
AA,MIA,TPA,13,162
AA,MIA,TPA,16,136
AA,MIA,TPA,17,277
AA,MIA,TPA,18,156
AA,MIA,TPA,19,228
AA,MIA,TPA,20,146
AA,MIA,TPA,21,193
AA,MIA,TPA,22,348
AA,MIA,TPA,23,11
AA,MKE,CLT,5,33
AA,MKE,CLT,6,83
AA,MKE,CLT,7,239
AA,MKE,CLT,10,88
AA,MKE,CLT,12,61
AA,MKE,CLT,14,154
AA,MKE,CLT,15,38
AA,MKE,CLT,16,18
AA,MKE,CLT,17,18
AA,MKE,CLT,18,148
AA,MKE,DFW,5,59
AA,MKE,DFW,6,291
AA,MKE,DFW,7,52
AA,MKE,DFW,8,89
AA,MKE,DFW,11,173
AA,MKE,DFW,12,123
AA,MKE,DFW,13,38
AA,MKE,DFW,15,27
AA,MKE,DFW,16,12
AA,MKE,DFW,17,289
AA,MKE,MIA,6,90
AA,MKE,PHL,5,25
AA,MKE,PHL,17,56
AA,MKE,PHX,7,95
AA,MKE,PHX,14,298
AA,MKE,PHX,17,36
AA,MRY,DFW,5,196
AA,MRY,DFW,11,20
AA,MRY,DFW,12,236
AA,MRY,PHX,6,28
AA,MRY,PHX,12,50
AA,MRY,PHX,19,96
AA,MSN,CLT,6,111
AA,MSN,CLT,7,248
AA,MSN,CLT,15,30
AA,MSN,CLT,16,130
AA,MSN,CLT,17,21
AA,MSN,CLT,18,83
AA,MSN,DFW,5,60
AA,MSN,DFW,6,294
AA,MSN,DFW,11,201
AA,MSN,DFW,12,61
AA,MSN,DFW,13,78
AA,MSN,DFW,14,13
AA,MSN,DFW,16,38
AA,MSN,DFW,17,178
AA,MSN,DFW,19,78
AA,MSN,PHX,7,366
AA,MSN,PHX,17,18
AA,MSN,PHX,18,18
AA,MSO,DFW,6,29
AA,MSO,DFW,7,32
AA,MSO,DFW,13,163
AA,MSP,CLT,6,347
AA,MSP,CLT,9,28
AA,MSP,CLT,10,11
AA,MSP,CLT,11,87
AA,MSP,CLT,13,246
AA,MSP,CLT,14,19
AA,MSP,CLT,15,38
AA,MSP,CLT,16,57
AA,MSP,CLT,17,70
AA,MSP,CLT,18,228
AA,MSP,DCA,17,30
AA,MSP,DFW,5,303
AA,MSP,DFW,6,202
AA,MSP,DFW,7,45
AA,MSP,DFW,10,304
AA,MSP,DFW,11,29
AA,MSP,DFW,14,160
AA,MSP,DFW,15,196
AA,MSP,DFW,16,123
AA,MSP,DFW,18,160
AA,MSP,DFW,19,99
AA,MSP,MIA,5,28
AA,MSP,MIA,6,334
AA,MSP,MIA,17,27
AA,MSP,ORD,5,282
AA,MSP,ORD,6,35
AA,MSP,ORD,7,81
AA,MSP,ORD,14,21
AA,MSP,ORD,17,94
AA,MSP,ORD,18,12
AA,MSP,PHL,6,170
AA,MSP,PHL,13,121
AA,MSP,PHL,14,24
AA,MSP,PHX,5,31
AA,MSP,PHX,6,40
AA,MSP,PHX,7,132
AA,MSP,PHX,14,362
AA,MSY,AUS,12,33
AA,MSY,CLT,5,145
AA,MSY,CLT,6,49
AA,MSY,CLT,7,301
AA,MSY,CLT,9,288
AA,MSY,CLT,10,189
AA,MSY,CLT,11,66
AA,MSY,CLT,13,138
AA,MSY,CLT,14,51
AA,MSY,CLT,15,105
AA,MSY,CLT,16,133
AA,MSY,CLT,18,296
AA,MSY,DCA,10,62
AA,MSY,DCA,11,10
AA,MSY,DCA,14,30
AA,MSY,DCA,15,121
AA,MSY,DCA,17,65
AA,MSY,DCA,18,29
AA,MSY,DFW,5,359
AA,MSY,DFW,6,40
AA,MSY,DFW,7,313
AA,MSY,DFW,9,316
AA,MSY,DFW,10,252
AA,MSY,DFW,11,45
AA,MSY,DFW,12,89
AA,MSY,DFW,13,151
AA,MSY,DFW,14,32
AA,MSY,DFW,15,95
AA,MSY,DFW,16,236
AA,MSY,DFW,17,142
AA,MSY,DFW,18,125
AA,MSY,DFW,19,233
AA,MSY,LGA,17,46
